"%_01 Haley-"
"%_SUBJECT SCAN DATE:_18-Jul-2024 10:24:08"
"%_qcScans_v2_01_DATE:_18-Jul-2024 10:24:58"
"%_OUTLIERS FOR SNR, Y_INTERCEPT, AREA SUM, AREA CUMSUM (QUARTILES) EXCLUDED"
"%_THLD_SNR=4"
"%_THLD_YINTCP=0.6"
"%_# OF RECOMMENDED SCANS:_19"
"%_0   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20_: RECOMMENDED SCANS (Zeros represent non-recommended scans)"
"%_0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0_: DETECTED SCANS BY THLD_SNR (1s represent detected scans)"
"%_0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0_: DETECTED SCANS BY THLD_YINTCP (1s represent detected scans)"
"%_0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0_: DETECTED SCANS BY OUTLIERS_YINTCP (1s represent detected scans)"
"%_1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0_: DETECTED SCANS BY OUTLIERS_SUM_AREA (1s represent detected scans)"
"%_1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0_: DETECTED SCANS BY OUTLIERS_CUM_AREA (1s represent detected scans)"
"%_SUGGESTION FOR PASS- AND FAIL-SCAN SUBJECT TO CRITERIA ABOVE"
"%_SCAN:1, OFFSET(uV) =4.3132e-18, SNR =19.1413, TEST =FAIL"
"%_SCAN:2, OFFSET(uV) =-3.9211e-18, SNR =17.7207, TEST =PASS"
"%_SCAN:3, OFFSET(uV) =3.0808e-18, SNR =18.9997, TEST =PASS"
"%_SCAN:4, OFFSET(uV) =1.1203e-18, SNR =19.4243, TEST =PASS"
"%_SCAN:5, OFFSET(uV) =-1.3444e-18, SNR =19.0756, TEST =PASS"
"%_SCAN:6, OFFSET(uV) =-1.5684e-18, SNR =18.5019, TEST =PASS"
"%_SCAN:7, OFFSET(uV) =3.3609e-18, SNR =20.2693, TEST =PASS"
"%_SCAN:8, OFFSET(uV) =-1.7925e-18, SNR =19.5149, TEST =PASS"
"%_SCAN:9, OFFSET(uV) =7.8421e-19, SNR =18.2251, TEST =PASS"
"%_SCAN:10, OFFSET(uV) =-1.3444e-18, SNR =19.5205, TEST =PASS"
"%_SCAN:11, OFFSET(uV) =-6.7218e-18, SNR =19.9279, TEST =PASS"
"%_SCAN:12, OFFSET(uV) =-2.8008e-18, SNR =19.1373, TEST =PASS"
"%_SCAN:13, OFFSET(uV) =-2.0166e-18, SNR =17.7129, TEST =PASS"
"%_SCAN:14, OFFSET(uV) =4.2152e-18, SNR =18.9353, TEST =PASS"
"%_SCAN:15, OFFSET(uV) =-1.6805e-18, SNR =19.9873, TEST =PASS"
"%_SCAN:16, OFFSET(uV) =3.809e-18, SNR =19.5852, TEST =PASS"
"%_SCAN:17, OFFSET(uV) =8.7384e-18, SNR =19.9296, TEST =PASS"
"%_SCAN:18, OFFSET(uV) =-6.9459e-18, SNR =21.1621, TEST =PASS"
"%_SCAN:19, OFFSET(uV) =-3.9211e-18, SNR =19.4104, TEST =PASS"
"%_SCAN:20, OFFSET(uV) =2.4087e-18, SNR =21.8829, TEST =PASS"
%_
%_avgScans_v2_01_DATE:_18-Jul-2024 10:26:31
%_SNR of DATA_AVG =80.8354
%_YINTCP_AVG =1.499 uV
%_TABLE OF TIME [s] AND MAGNITUDE [uV] OF THE AVERAGE DATA
%TIME(s),%AMP(uV)
0.06816,0.699265419725841
0.06864,0.68003229812065
0.06912,0.69592509089433
0.0696,0.69412715177098
0.07008,0.67260513112737
0.07056,0.676540918034172
0.07104,0.696997450818393
0.07152,0.661462378424832
0.072,0.674322613976567
0.07248,0.675627013009261
0.07296,0.664057917210713
0.07344,0.677994444654717
0.07392,0.634281056046011
0.0744,0.661951349245676
0.07488,0.649773429193748
0.07536,0.659009496288947
0.07584,0.65622826714001
0.07632,0.647681056641581
0.0768,0.6384389121004
0.07728,0.63624578620726
0.07776,0.656180564677427
0.07824,0.639515411115063
0.07872,0.633645963655222
0.0792,0.606256667655321
0.07968,0.618108025183726
0.08016,0.61711016094721
0.08064,0.636086746405592
0.08112,0.632987911842594
0.0816,0.610304084311028
0.08208,0.619163666436437
0.08256,0.603842712406444
0.08304,0.6122916894941
0.08352,0.608105980437502
0.084,0.602917428380468
0.08448,0.598882996171995
0.08496,0.587699724669914
0.08544,0.560252185934764
0.08592,0.595807556707058
0.0864,0.576673366437124
0.08688,0.574268955610424
0.08736,0.584319817488602
0.08784,0.556994071059986
0.08832,0.56780925347352
0.0888,0.579367997170187
0.08928,0.586574678951359
0.08976,0.576600559776883
0.09024,0.592186695328827
0.09072,0.581155737812443
0.0912,0.577966831650957
0.09168,0.551998289715168
0.09216,0.550005373372274
0.09264,0.538699644166508
0.09312,0.553593876879328
0.0936,0.542985136178666
0.09408,0.537431038627495
0.09456,0.551269244592913
0.09504,0.541026032171366
0.09552,0.545040388403805
0.096,0.548257768651618
0.09648,0.540094052394059
0.09696,0.531634067063709
0.09744,0.538147773184056
0.09792,0.542140909557022
0.0984,0.533442880161998
0.09888,0.544409459752239
0.09936,0.508145878907418
0.09984,0.543006632143453
0.10032,0.493417519294025
0.1008,0.535960780536548
0.10128,0.540773518474449
0.10176,0.533069599421717
0.10224,0.50489122667784
0.10272,0.489989932065271
0.1032,0.522013472630653
0.10368,0.521670636158959
0.10416,0.490233178443263
0.10464,0.509544665496185
0.10512,0.495510402323648
0.1056,0.502062948425018
0.10608,0.514554860282052
0.10656,0.517648441080691
0.10704,0.464089470627713
0.10752,0.487409517349813
0.108,0.479427730611358
0.10848,0.478104378361546
0.10896,0.498522666358753
0.10944,0.494791209136292
0.10992,0.479899464071838
0.1104,0.484713279541216
0.11088,0.479943244987873
0.11136,0.461541543666636
0.11184,0.465304410682858
0.11232,0.473607559529882
0.1128,0.46830423319785
0.11328,0.466809886350028
0.11376,0.475045745514199
0.11424,0.473633832209792
0.11472,0.450221008243407
0.1152,0.467049653132525
0.11568,0.473194369487227
0.11616,0.451772856593907
0.11664,0.436351587882801
0.11712,0.460784896489757
0.1176,0.428572499808488
0.11808,0.446657693353584
0.11856,0.442573005349208
0.11904,0.450615316903121
0.11952,0.425626228841408
0.12,0.481448865280934
0.12048,0.43957036798573
0.12096,0.432444283335401
0.12144,0.46149629436405
0.12192,0.443218668357181
0.1224,0.42342852749509
0.12288,0.410694585884454
0.12336,0.443656367101659
0.12384,0.430385341380429
0.12432,0.418921359753484
0.1248,0.433941051355054
0.12528,0.428128863341173
0.12576,0.429282632900053
0.12624,0.427887746979902
0.12672,0.416763153544639
0.1272,0.437898042030617
0.12768,0.425498333725568
0.12816,0.401327212963774
0.12864,0.417958369372123
0.12912,0.444445203473217
0.1296,0.419515424510398
0.13008,0.390746207821178
0.13056,0.407961926508895
0.13104,0.421206145866206
0.13152,0.404555589187655
0.132,0.414673866980125
0.13248,0.420412371954763
0.13296,0.406596146588348
0.13344,0.418840003270902
0.13392,0.397812992733508
0.1344,0.396548665178452
0.13488,0.415883451483241
0.13536,0.396718466500641
0.13584,0.397995196523608
0.13632,0.372896555657608
0.1368,0.405205785974799
0.13728,0.381309042564339
0.13776,0.394448584030941
0.13824,0.380091680232955
0.13872,0.391204423817603
0.1392,0.389250107661724
0.13968,0.386227576289007
0.14016,0.392937932367201
0.14064,0.383137116078735
0.14112,0.376793734037209
0.1416,0.381376896373651
0.14208,0.381753899765554
0.14256,0.39623096488286
0.14304,0.371021726388472
0.14352,0.393935137573293
0.144,0.380765098832386
0.14448,0.395339297654941
0.14496,0.366363185121852
0.14544,0.355915977721597
0.14592,0.383901485239865
0.1464,0.375071125844427
0.14688,0.3630784638084
0.14736,0.349119583037528
0.14784,0.347327441282795
0.14832,0.356467057920411
0.1488,0.345250330749819
0.14928,0.345353335885441
0.14976,0.357876480292568
0.15024,0.357387182609811
0.15072,0.357111111037038
0.1512,0.386411413583802
0.15168,0.381606063275527
0.15216,0.339701578107577
0.15264,0.373683568547021
0.15312,0.35469001041721
0.1536,0.361659721281997
0.15408,0.348068815048712
0.15456,0.352590739044141
0.15504,0.362119239614131
0.15552,0.339428546481739
0.156,0.34974091961607
0.15648,0.333012538852545
0.15696,0.364686678942992
0.15744,0.349897553741514
0.15792,0.334451555077338
0.1584,0.339814748541186
0.15888,0.333450649196013
0.15936,0.349989762658915
0.15984,0.327995138075952
0.16032,0.345105374421367
0.1608,0.330673794353438
0.16128,0.35295441393306
0.16176,0.33967415702981
0.16224,0.344127918938981
0.16272,0.340927399521126
0.1632,0.334575595829587
0.16368,0.338883095780816
0.16416,0.339871584666471
0.16464,0.314172248558332
0.16512,0.328052598373508
0.1656,0.307096418835478
0.16608,0.326013988809347
0.16656,0.312857928177893
0.16704,0.320155909019572
0.16752,0.322266946785525
0.168,0.316440114298658
0.16848,0.314959956547475
0.16896,0.312447706560896
0.16944,0.328809651067108
0.16992,0.318398810360148
0.1704,0.300174337244612
0.17088,0.324455094837307
0.17136,0.310974785059887
0.17184,0.313733806078212
0.17232,0.311303464205835
0.1728,0.293139423887938
0.17328,0.299393942242931
0.17376,0.296633541103095
0.17424,0.29773117669318
0.17472,0.285690875729275
0.1752,0.306605050724772
0.17568,0.317579813778
0.17616,0.291009664841317
0.17664,0.298483533854087
0.17712,0.293576996158774
0.1776,0.285370354901576
0.17808,0.293293905800366
0.17856,0.270622188707647
0.17904,0.301301277915159
0.17952,0.294814248584652
0.18,0.28078871403856
0.18048,0.314925404860157
0.18096,0.288062119592213
0.18144,0.297906857956195
0.18192,0.31821108629551
0.1824,0.287268427908425
0.18288,0.279172918601918
0.18336,0.284756933735811
0.18384,0.290131183287697
0.18432,0.284478583470655
0.1848,0.283876232158397
0.18528,0.291169215591178
0.18576,0.294293101247853
0.18624,0.271767952950638
0.18672,0.2924166828631
0.1872,0.264892126193927
0.18768,0.28055914986085
0.18816,0.262546245864138
0.18864,0.265494446202529
0.18912,0.284223729752401
0.1896,0.287586678872361
0.19008,0.277943807638418
0.19056,0.286279193717227
0.19104,0.280258632016562
0.19152,0.282037849055357
0.192,0.262696183030338
0.19248,0.258273853345553
0.19296,0.300903507529146
0.19344,0.274807414758781
0.19392,0.265018108706505
0.1944,0.273417169161761
0.19488,0.267426014515513
0.19536,0.267376572467009
0.19584,0.270367826351071
0.19632,0.283853183417371
0.1968,0.258087640231242
0.19728,0.250006231691507
0.19776,0.234723202065372
0.19824,0.271824882437591
0.19872,0.288206645979902
0.1992,0.268416404250429
0.19968,0.264130647870223
0.20016,0.263750012450365
0.20064,0.275396242044337
0.20112,0.271265412879738
0.2016,0.240983849883661
0.20208,0.261879291108096
0.20256,0.265540774441004
0.20304,0.264286818256072
0.20352,0.2512314032979
0.204,0.25057020613161
0.20448,0.234290810797068
0.20496,0.239766441404184
0.20544,0.281419957125841
0.20592,0.274820492867293
0.2064,0.283859381664049
0.20688,0.26184450301663
0.20736,0.249419221516337
0.20784,0.249297710211157
0.20832,0.278099581358729
0.2088,0.254192468592246
0.20928,0.262490701328665
0.20976,0.240229466894283
0.21024,0.224249223011903
0.21072,0.232077442149355
0.2112,0.245971271512645
0.21168,0.241654519153472
0.21216,0.261099363425456
0.21264,0.255904399759858
0.21312,0.243151555710049
0.2136,0.265913807972835
0.21408,0.257580991916832
0.21456,0.242731779732849
0.21504,0.23535947378588
0.21552,0.220320730263151
0.216,0.216450173480712
0.21648,0.234681126743537
0.21696,0.22924088334771
0.21744,0.232064862783187
0.21792,0.263909115301936
0.2184,0.248991755292313
0.21888,0.231380103019081
0.21936,0.233866294548474
0.21984,0.248985967612488
0.22032,0.230564589428284
0.2208,0.222529383635139
0.22128,0.24675859314742
0.22176,0.246553178513595
0.22224,0.229812036194712
0.22272,0.225779387353546
0.2232,0.221375560905916
0.22368,0.231463364900864
0.22416,0.221530678937601
0.22464,0.239252979292405
0.22512,0.225840303537827
0.2256,0.236870609025196
0.22608,0.231041228560638
0.22656,0.227265573223732
0.22704,0.236690586659093
0.22752,0.217453830669058
0.228,0.232490656429533
0.22848,0.24402817408809
0.22896,0.236550669990116
0.22944,0.221146121345762
0.22992,0.215626402394874
0.2304,0.188564673352346
0.23088,0.221857973065047
0.23136,0.226619057490054
0.23184,0.233545081007562
0.23232,0.239785793772929
0.2328,0.226613950558547
0.23328,0.209082662133306
0.23376,0.216259085247873
0.23424,0.21336334853488
0.23472,0.224523840431753
0.2352,0.210961440007896
0.23568,0.235453734222228
0.23616,0.203268633436073
0.23664,0.20284756152775
0.23712,0.201162734778701
0.2376,0.220166739916702
0.23808,0.215387051174629
0.23856,0.200439136472656
0.23904,0.206270129863771
0.23952,0.20904417481785
0.24,0.207837374437612
0.24048,0.212659437711933
0.24096,0.199190304851894
0.24144,0.188199109166619
0.24192,0.195442166159622
0.2424,0.199456818149692
0.24288,0.214721940262512
0.24336,0.203415096315707
0.24384,0.191145325467211
0.24432,0.209260086342195
0.2448,0.210187648539846
0.24528,0.218495637878457
0.24576,0.21200292560332
0.24624,0.214771407327438
0.24672,0.206510771449736
0.2472,0.19612475264734
0.24768,0.211505178342128
0.24816,0.186607293050548
0.24864,0.200867279359664
0.24912,0.225161641427742
0.2496,0.202050821165978
0.25008,0.188577098507505
0.25056,0.207568753456703
0.25104,0.191602785670459
0.25152,0.207538276395777
0.252,0.198085954014146
0.25248,0.201321132659053
0.25296,0.21619584698276
0.25344,0.206252637098495
0.25392,0.183764462333315
0.2544,0.197882595459986
0.25488,0.217871905678561
0.25536,0.184946615440233
0.25584,0.193102671054975
0.25632,0.191731273195732
0.2568,0.203938103778902
0.25728,0.190772669194491
0.25776,0.184794139103847
0.25824,0.176978411864946
0.25872,0.178222985158019
0.2592,0.186505319672581
0.25968,0.19624088484907
0.26016,0.184455954395414
0.26064,0.183397838229314
0.26112,0.192348784282933
0.2616,0.199571152302399
0.26208,0.201445593926697
0.26256,0.200150083220126
0.26304,0.198675825945086
0.26352,0.197129438622545
0.264,0.177769491114746
0.26448,0.180156787260758
0.26496,0.151674264150265
0.26544,0.185897205406319
0.26592,0.206662801991078
0.2664,0.16753071310046
0.26688,0.183643862054795
0.26736,0.188119991787357
0.26784,0.196927245174634
0.26832,0.205593248508073
0.2688,0.175290716433266
0.26928,0.187332556678686
0.26976,0.188129629378859
0.27024,0.157747942160625
0.27072,0.18960735478069
0.2712,0.198473976907203
0.27168,0.176367371195592
0.27216,0.176811251203549
0.27264,0.163328658011022
0.27312,0.183527503816569
0.2736,0.18112189687068
0.27408,0.17602905211646
0.27456,0.198060491261588
0.27504,0.175666359446376
0.27552,0.158939105052521
0.276,0.184042714021835
0.27648,0.169193245339127
0.27696,0.16819245552563
0.27744,0.159002402196076
0.27792,0.164635253783748
0.2784,0.169366077770718
0.27888,0.195328171049656
0.27936,0.195369219214355
0.27984,0.183119490372593
0.28032,0.166836642089645
0.2808,0.187599836222984
0.28128,0.188830397931222
0.28176,0.165401019826406
0.28224,0.162913886827992
0.28272,0.181956392550906
0.2832,0.177395666968299
0.28368,0.173542670969252
0.28416,0.182666990075915
0.28464,0.168088587851073
0.28512,0.144749364918263
0.2856,0.177233769939423
0.28608,0.172235791345963
0.28656,0.170954889480019
0.28704,0.155690635245674
0.28752,0.158002713917529
0.288,0.154616257647258
0.28848,0.179351786840013
0.28896,0.157983015822762
0.28944,0.147425213252533
0.28992,0.149961227161454
0.2904,0.171966584759942
0.29088,0.174474598287253
0.29136,0.155689220947814
0.29184,0.159878733181912
0.29232,0.147358399665868
0.2928,0.121160389510188
0.29328,0.163536466065709
0.29376,0.140052417884708
0.29424,0.178383358357966
0.29472,0.178359960485591
0.2952,0.170341598705014
0.29568,0.151781165769156
0.29616,0.154888394715525
0.29664,0.150466467764105
0.29712,0.182598735682648
0.2976,0.159274158884603
0.29808,0.155207361324819
0.29856,0.17038035997368
0.29904,0.149205670003859
0.29952,0.146199973457859
0.3,0.187727366774487
0.30048,0.163503011835353
0.30096,0.167664340534428
0.30144,0.181144083526918
0.30192,0.138781940272333
0.3024,0.154512410027123
0.30288,0.136147716580459
0.30336,0.166961885877346
0.30384,0.147072950917365
0.30432,0.159067259906838
0.3048,0.166250176237219
0.30528,0.138049435513937
0.30576,0.149915514864938
0.30624,0.143648719589793
0.30672,0.142922959612548
0.3072,0.142980530128843
0.30768,0.146345701093215
0.30816,0.151405383491916
0.30864,0.148004776214928
0.30912,0.13883513149806
0.3096,0.17630573658378
0.31008,0.15259339193405
0.31056,0.144247981693366
0.31104,0.112538333843839
0.31152,0.135718603408294
0.312,0.135169499324761
0.31248,0.157878137504892
0.31296,0.153444878947524
0.31344,0.135307251426986
0.31392,0.148983772809593
0.3144,0.142164355526394
0.31488,0.151414817570517
0.31536,0.160234675183151
0.31584,0.102640469263097
0.31632,0.152014010940926
0.3168,0.150587923066501
0.31728,0.16012621419317
0.31776,0.134160855794866
0.31824,0.158005202224465
0.31872,0.154931047664331
0.3192,0.118959534924411
0.31968,0.122828852615346
0.32016,0.133522011379195
0.32064,0.13470543650649
0.32112,0.133619669112773
0.3216,0.151214699884236
0.32208,0.135648430670891
0.32256,0.121436498084846
0.32304,0.142337680371331
0.32352,0.131391818402438
0.324,0.135828901554615
0.32448,0.135316940592014
0.32496,0.151439088208136
0.32544,0.159814441298675
0.32592,0.159321498790398
0.3264,0.123950205416458
0.32688,0.1489851027337
0.32736,0.144746717480223
0.32784,0.127854297767313
0.32832,0.13215795450887
0.3288,0.123758102460129
0.32928,0.146774884299606
0.32976,0.150794757555592
0.33024,0.123628291449953
0.33072,0.132235912313177
0.3312,0.147686089832644
0.33168,0.116372394272796
0.33216,0.164734094029525
0.33264,0.116665178747992
0.33312,0.129562218317517
0.3336,0.135587463407818
0.33408,0.141919043168991
0.33456,0.124213967239548
0.33504,0.14144586687589
0.33552,0.12888693322856
0.336,0.150386582085853
0.33648,0.142234340079874
0.33696,0.15113809496886
0.33744,0.108228330583026
0.33792,0.10809371473833
0.3384,0.13212781606036
0.33888,0.142127389072066
0.33936,0.136344646734929
0.33984,0.132566938292374
0.34032,0.142064943549198
0.3408,0.112662179735192
0.34128,0.14490775860658
0.34176,0.15331928149045
0.34224,0.127313316087815
0.34272,0.141323227758278
0.3432,0.124113993193827
0.34368,0.147637298869124
0.34416,0.132405413420785
0.34464,0.132886346675399
0.34512,0.112511715035968
0.3456,0.146272368279911
0.34608,0.14473109913914
0.34656,0.115587935278431
0.34704,0.127885635793092
0.34752,0.112361523757148
0.348,0.124325279872454
0.34848,0.124216344284233
0.34896,0.154925856641458
0.34944,0.147646506034292
0.34992,0.129170098796371
0.3504,0.133555110626934
0.35088,0.132730318781894
0.35136,0.105697301397681
0.35184,0.121591927286823
0.35232,0.122401800698796
0.3528,0.146024864680578
0.35328,0.109470134234475
0.35376,0.107128981034597
0.35424,0.135409967224684
0.35472,0.135174033543608
0.3552,0.129454577822594
0.35568,0.105516124654544
0.35616,0.131698652034128
0.35664,0.151831537972775
0.35712,0.143008343824274
0.3576,0.114591767413072
0.35808,0.134486451533616
0.35856,0.100167966459363
0.35904,0.12402415996137
0.35952,0.113613550305806
0.36,0.11974297803854
0.36048,0.0929964112383491
0.36096,0.108872771312443
0.36144,0.0943518405546516
0.36192,0.106544597747753
0.3624,0.0965573171152291
0.36288,0.0924958447413642
0.36336,0.100013842256223
0.36384,0.10907819232695
0.36432,0.106747005380923
0.3648,0.110596990227987
0.36528,0.129865099982972
0.36576,0.107794425011296
0.36624,0.0974841628862371
0.36672,0.126532335880707
0.3672,0.125591333476287
0.36768,0.131027504497101
0.36816,0.0943730180472226
0.36864,0.135364456176534
0.36912,0.114786331718102
0.3696,0.11765677949783
0.37008,0.0959682106655553
0.37056,0.120325685512542
0.37104,0.147383600885401
0.37152,0.143963995224394
0.372,0.117498150090649
0.37248,0.10936241889082
0.37296,0.0927289982856649
0.37344,0.104564482057762
0.37392,0.118492069785349
0.3744,0.125965033826224
0.37488,0.111667019064528
0.37536,0.11134881030332
0.37584,0.128932160688178
0.37632,0.103191131008472
0.3768,0.0859215547798457
0.37728,0.0972157773511668
0.37776,0.103945136566719
0.37824,0.116223099149991
0.37872,0.0736056945986392
0.3792,0.116940299624946
0.37968,0.132073147793458
0.38016,0.0960309532345373
0.38064,0.0992589273321237
0.38112,0.0849163978821566
0.3816,0.079636593201492
0.38208,0.11673223294066
0.38256,0.0968235812199988
0.38304,0.0845662465226679
0.38352,0.112989489326814
0.384,0.123848870009291
0.38448,0.110799622566916
0.38496,0.074457811248696
0.38544,0.0938027499596681
0.38592,0.127673638409449
0.3864,0.100283414068046
0.38688,0.107708547324737
0.38736,0.102940953122996
0.38784,0.105353996816663
0.38832,0.124202820004842
0.3888,0.0813151531166858
